timestamp,x,y
1743451275.5915334,640,480
1743451275.6370206,640,480
1743451275.6790233,640,480
1743451275.7426484,640,480
1743451275.787648,640,480
1743451275.835191,640,480
1743451275.8822525,640,480
1743451275.9254181,640,480
1743451275.975766,640,480
1743451276.0214303,604,452
1743451276.1014733,586,426
1743451276.1797452,577,413
1743451276.25722,569,379
1743451276.338609,560,362
1743451276.4156928,556,327
1743451276.4972422,554,310
1743451276.5733032,543,301
1743451276.6533556,538,297
1743451276.7426648,536,295
1743451276.8344846,539,293
1743451276.925152,532,293
1743451277.0795372,529,293
1743451277.1706524,496,293
1743451277.258184,480,293
1743451277.341699,472,293
1743451277.425285,459,293
1743451277.5018392,457,293
1743451277.580376,452,293
1743451277.6645117,449,293
1743451277.7436094,448,293
1743451277.8151882,421,306
1743451277.892257,411,313
1743451277.9699042,407,316
1743451278.048241,405,318
1743451278.1273093,399,319
1743451278.203956,401,332
1743451278.2710786,402,339
1743451278.3456542,398,356
1743451278.410661,395,364
1743451278.4860866,399,368
1743451278.5655847,401,370
1743451278.6489038,402,372
1743451278.7248192,402,372
1743451278.789856,402,386
1743451278.8674726,402,393
1743451278.9325843,393,409
1743451279.010307,384,417
1743451279.085974,380,435
1743451279.1650724,378,444
1743451279.2457886,373,448
1743451279.3215086,374,464
1743451279.4337912,384,472
1743451279.515119,380,476
1743451279.589014,387,478
1743451279.6646945,395,479
1743451279.7418582,399,479
1743451279.8207607,396,479
1743451279.898241,399,479
1743451279.9788759,401,479
1743451280.0568,402,480
1743451280.1191785,407,480
1743451280.1812556,405,480
1743451280.2455816,404,480
1743451280.3065264,399,480
1743451280.368892,401,480
1743451280.4332101,402,480
1743451280.8338804,388,480
1743451280.9181006,386,480
1743451281.0016706,385,480
1743451281.0612102,389,480
1743451281.115309,391,480
1743451281.304031,516,480
1743451281.367583,578,480
1743451281.428138,582,480
1743451281.4827085,584,480
1743451281.5558858,502,480
1743451281.6174397,470,480
1743451281.6990104,454,480
1743451281.7588618,446,480
1743451281.8198698,433,480
1743451281.8820562,431,480
1743451281.949119,429,480
1743451282.0242934,429,480
1743451282.1006916,424,480
1743451282.182793,422,480
1743451282.264747,456,480
1743451282.3359313,469,480
1743451282.415366,484,480
1743451282.4954538,496,480
1743451282.573556,511,480
1743451282.9798555,518,480
1743451283.86335,517,480
1743451283.9734797,508,480
1743451284.0657308,481,480
1743451284.1452942,468,480
1743451284.224393,457,480
1743451284.3024535,447,480
1743451284.3859854,433,480
1743451284.4655163,426,480
1743451284.549071,458,480
1743451284.6385858,483,480
1743451284.7125733,495,480
1743451284.7937932,497,480
1743451284.8732917,498,480
1743451284.9567952,498,480
1743451285.041047,498,480
1743451285.1394613,498,480
1743451285.2309916,494,480
1743451285.3272674,501,480
1743451285.4137397,495,480
1743451285.5052655,497,480
1743451285.581294,498,480
1743451285.6647067,498,480
1743451285.760287,498,480
1743451285.8472953,503,480
1743451285.9338176,453,480
1743451286.016739,441,480
1743451286.1002736,421,480
1743451286.189125,460,480
1743451286.2712479,484,480
1743451286.381646,491,480
1743451286.4728377,495,480
1743451286.5794485,501,480
1743451286.659977,500,480
1743451286.7519832,499,480
1743451286.8317657,481,480
1743451286.924129,472,480
1743451287.0381887,455,480
1743451287.1862907,442,480
1743451287.3418305,475,480
1743451287.4789186,491,480
1743451287.571012,499,480
1743451287.6645482,499,480
1743451287.7535675,503,480
1743451287.8421059,514,480
1743451287.929629,524,480
1743451288.0403495,529,480
1743451288.1409764,545,480
1743451288.239515,535,480
1743451288.3310833,530,480
1743451288.4256375,514,480
1743451288.5328748,511,480
1743451288.6151035,509,480
1743451288.7204268,508,480
1743451288.8224983,495,480
1743451288.913031,510,480
1743451289.0085242,518,480
1743451289.0925574,522,480
1743451289.1801353,519,480
1743451289.2776916,526,480
1743451289.3792357,530,480
1743451289.4673593,532,480
1743451289.5438995,533,480
1743451289.6350727,533,480
1743451289.7276225,538,480
1743451289.8001528,536,480
1743451289.8911166,535,480
1743451289.9576318,543,480
1743451290.045204,552,480
1743451290.164272,552,480
1743451290.2452912,552,480
1743451290.3338099,552,480
1743451290.4329507,556,480
1743451290.513058,567,480
1743451290.5901,572,480
1743451290.6531622,575,480
1743451290.737325,576,480
1743451290.821442,581,480
1743451290.9080553,584,480
1743451291.0008285,581,480
1743451291.0779269,566,480
1743451291.1634853,576,480
1743451291.2554936,581,480
1743451291.3470285,588,480
1743451291.4385116,596,480
1743451291.515038,609,480
1743451291.594401,624,480
1743451291.6749382,632,480
1743451291.7674904,636,480
1743451291.8487039,638,480
1743451291.9222534,639,480
1743451291.989777,639,480
1743451292.081879,639,480
1743451292.1599016,639,480
1743451292.2516444,639,480
1743451292.3482485,586,480
1743451292.4247768,560,480
1743451292.5288432,543,480
1743451292.6213953,538,480
1743451292.711419,536,480
1743451292.820971,574,480
1743451292.9075081,585,480
1743451292.9820473,590,480
1743451293.0623007,593,480
1743451293.146822,594,480
1743451293.2332847,603,480
1743451293.327809,608,480
1743451293.4799068,619,480
1743451293.5564404,629,480
1743451293.6449747,635,480
1743451293.727135,610,480
1743451293.803651,576,480
1743451293.8852584,542,480
1743451293.9948144,525,480
1743451294.0685704,481,480
1743451294.1412373,442,480
1743451294.2176585,422,480
1743451294.3051758,412,480
1743451294.3957253,429,480
1743451294.480266,455,480
1743451294.5497608,468,480
1743451294.6248057,475,480
1743451294.6993737,469,480
1743451294.7827754,471,480
1743451294.8623304,472,480
1743451294.9698958,463,480
1743451295.0699863,463,480
1743451295.160993,450,480
1743451295.2652156,457,480
1743451295.363606,447,480
1743451295.4984279,442,480
1743451295.5904927,444,480
1743451295.6565216,436,480
1743451295.733792,454,480
1743451295.8100553,450,480
1743451295.8706305,448,480
1743451295.9516735,451,480
1743451296.0417378,449,480
1743451296.118732,448,480
1743451296.1968198,456,480
1743451296.272987,442,480
1743451296.3566046,448,480
1743451296.4370606,451,480
1743451296.5115812,466,480
1743451296.5874097,483,480
1743451296.672065,500,480
1743451296.7445202,508,480
1743451296.8250294,534,480
1743451296.9065742,556,480
1743451296.9666247,567,480
1743451297.0441077,572,480
1743451297.1246464,584,480
1743451297.2577546,576,480
1743451297.352288,590,480
1743451297.4268305,588,480
1743451297.5070603,552,480
1743451297.59066,534,480
1743451297.6656919,530,480
1743451297.741794,528,480
1743451297.8244,531,480
1743451297.9042718,524,480
1743451297.9762928,511,480
1743451298.0529287,514,480
1743451298.1294062,502,480
1743451298.213433,504,480
1743451298.27402,506,480
1743451298.358013,498,480
1743451298.4315448,494,480
1743451298.5111508,488,480
1743451298.574313,480,480
1743451298.6503286,481,480
1743451298.727445,481,480
1743451298.7927935,477,480
1743451298.8661437,497,480
1743451298.9426775,511,480
1743451299.023807,518,480
1743451299.1046643,517,480
1743451299.1789804,517,480
1743451299.2580361,490,480
1743451299.3362024,468,480
1743451299.4151819,448,480
1743451299.4923532,438,480
1743451299.5681705,433,480
1743451299.6447518,431,480
1743451299.7306507,430,480
1743451299.7904377,429,480
1743451299.862188,429,480
1743451299.9271624,429,480
1743451300.0029542,433,480
1743451300.0799575,431,480
1743451300.1578329,434,480
1743451300.2378538,436,480
1743451300.3158638,432,480
1743451300.3950212,430,480
1743451300.4736786,429,480
1743451300.5513802,429,480
1743451300.629419,468,480
1743451300.695722,545,480
