timestamp,x,y
1743456047.3590226,449,480
1743456047.441386,472,480
1743456047.483409,479,480
1743456047.540546,499,480
1743456047.6326828,500,480
1743456047.6792185,500,480
1743456047.7256827,500,480
1743456047.7758865,474,480
1743456047.822186,461,480
1743456047.8685155,438,480
1743456047.9286373,409,433
1743456048.0139203,394,410
1743456048.0884213,344,342
1743456048.1756463,292,273
1743456048.2643032,267,250
1743456048.3546317,245,227
1743456048.430492,243,216
1743456048.5000198,242,210
1743456048.57756,190,207
1743456048.6670945,120,194
1743456048.7567923,85,188
1743456048.8663332,103,185
1743456048.9593909,155,206
1743456049.0449142,189,205
1743456049.1443098,206,205
1743456049.3593917,275,182
1743456049.4449618,310,171
1743456049.6634495,327,199
1743456049.7402377,241,179
1743456049.8067718,198,169
1743456049.8837626,185,175
1743456049.9659405,239,225
1743456050.0640132,292,272
1743456050.142549,318,284
1743456050.2354512,340,313
1743456050.3176146,351,327
1743456050.3996675,357,346
1743456050.4896579,360,344
1743456050.56944,352,320
1743456050.647551,279,240
1743456050.7410762,243,177
1743456050.822467,225,145
1743456050.8936908,216,141
1743456050.9811466,211,150
1743456051.0607066,278,189
1743456051.1672168,337,231
1743456051.2857876,367,252
1743456051.3863978,382,263
1743456051.484353,415,325
1743456051.715409,528,299
1743456051.8034742,584,264
1743456051.8774529,499,269
1743456051.9605777,457,271
1743456052.049856,436,284
1743456052.129874,425,290
1743456052.2043865,480,316
1743456052.312941,508,340
1743456052.4049978,522,352
1743456052.4860036,546,358
1743456052.5681052,549,362
1743456052.6522307,551,363
1743456052.7641718,465,375
1743456052.8585799,431,381
1743456053.0863786,379,385
1743456053.1749382,353,386
1743456053.2560174,340,398
1743456053.3481266,351,404
1743456053.444427,357,407
1743456053.546965,351,398
1743456053.6454926,399,381
1743456053.7350173,398,384
1743456053.9331148,380,386
1743456054.0471745,440,387
1743456054.1447005,479,387
1743456054.238247,524,387
1743456054.3397596,573,387
1743456054.4273121,597,387
1743456054.5068502,619,387
1743456054.5964427,629,387
1743456054.694718,634,388
1743456054.785082,628,411
1743456054.8816955,625,434
1743456054.990023,632,445
1743456055.0819142,636,439
1743456055.1736526,594,402
1743456055.271176,573,383
1743456055.3667042,528,397
1743456055.4652827,497,404
1743456055.5628312,499,396
1743456055.6683817,491,392
1743456055.7559383,461,390
1743456055.8464622,446,388
1743456055.9522464,525,388
1743456056.0607634,582,388
1743456056.209926,611,388
1743456056.3176103,625,376
1743456056.427673,632,370
1743456056.5342185,636,367
1743456056.6663013,638,366
1743456056.768828,639,365
1743456056.8623915,639,365
1743456056.9564397,639,365
1743456057.0620725,640,388
1743456057.1384382,640,399
1743456057.2186947,640,405
1743456057.2819676,640,408
1743456057.3586552,640,409
1743456057.438329,640,410
1743456057.5808933,640,410
1743456057.659438,640,410
1743456057.7379847,640,410
1743456057.8166008,640,411
1743456057.9006653,630,411
1743456058.0082092,609,411
1743456058.1017475,563,411
1743456058.195043,540,411
1743456058.2855139,564,411
1743456058.3821926,524,411
1743456058.6296542,564,387
1743456058.7124927,602,342
1743456058.8053296,621,308
1743456058.8982859,630,291
