timestamp,x,y
1743451018.0050123,536,480
1743451018.0955458,588,480
1743451018.7999735,614,480
1743451021.504857,627,480
1743451023.584784,633,480
1743451023.6588264,637,480
1743451023.7418466,638,480
1743451023.8204057,639,480
1743451023.9039972,639,480
1743451023.9960256,640,480
1743451024.0915508,640,480
1743451024.1870878,640,480
1743451024.2712724,640,480
1743451024.7621825,319,480
1743451025.2306798,159,480
1743451025.3956635,79,480
1743451025.4698853,39,480
1743451025.5464754,19,480
1743451025.624033,9,480
1743451025.7005916,4,480
1743451025.787277,1,480
1743451025.937207,0,480
1743451026.0223203,0,480
1743451026.1052234,0,480
1743451026.2292676,75,480
1743451026.3274846,131,480
1743451026.4020364,159,480
1743451026.4810348,174,480
1743451026.564104,247,480
1743451026.6684237,330,480
1743451026.775967,372,480
1743451026.8767223,421,480
1743451026.9702935,445,480
1743451027.0538142,467,480
1743451027.1443624,516,480
1743451027.2710931,540,480
1743451027.3845692,571,480
1743451027.4882753,605,480
1743451027.6861491,623,480
1743451027.817472,631,480
1743451027.9496746,635,480
1743451028.054207,638,480
1743451028.153748,639,480
1743451028.254476,639,480
1743451028.346151,639,480
1743451028.4357376,639,480
1743451028.519611,640,480
1743451028.6101294,640,480
1743451028.704638,640,480
1743451028.7876503,640,480
1743451028.8836963,640,480
1743451028.9693139,640,480
1743451029.0518591,640,480
1743451029.1514413,640,480
1743451029.23545,640,480
1743451029.318477,640,480
1743451029.3942945,640,480
1743451029.4724457,640,480
1743451029.5515678,640,480
1743451029.6332762,640,480
1743451029.7117484,640,480
1743451029.7898505,640,480
1743451029.8845649,640,480
1743451029.9845543,640,480
1743451030.070821,640,480
1743451030.1504836,640,480
1743451030.2240727,640,480
1743451030.303076,640,480
1743451030.3895993,640,480
1743451030.4829097,640,480
1743451030.5799882,640,480
1743451030.6704938,640,480
1743451030.7490635,640,480
1743451030.8230789,640,480
1743451030.9004066,640,480
1743451030.980801,640,480
1743451031.053496,640,480
1743451031.1330595,640,480
1743451031.2103906,640,480
1743451031.2984324,640,480
1743451031.3704562,640,480
1743451031.4510503,640,480
1743451031.5281029,640,480
1743451031.6697862,640,480
1743451031.7519538,640,480
1743451031.8296037,640,480
1743451031.9715257,640,480
1743451032.1419702,640,480
1743451032.226502,640,480
1743451032.3034534,640,480
1743451032.3840244,640,480
1743451032.4625645,640,480
1743451032.5421689,640,480
1743451032.621806,640,480
1743451032.7015758,640,480
1743451032.7835982,640,480
1743451032.8750315,640,480
1743451032.9543931,640,480
1743451033.0329337,640,480
1743451033.1194606,640,480
1743451033.2159822,640,480
1743451033.3125498,640,480
1743451033.4005992,640,480
1743451033.5031025,640,480
1743451033.6181674,640,480
1743451033.753692,640,480
1743451033.845464,640,480
1743451033.9400284,640,480
1743451034.0367165,640,480
1743451034.1322474,640,480
1743451034.2275937,640,480
1743451034.3207128,640,480
1743451034.4239314,640,480
1743451034.5350592,640,480
1743451034.6352878,640,480
1743451034.7315645,640,480
1743451034.8274758,640,480
1743451034.920086,640,480
1743451035.0171833,640,480
1743451035.112496,640,480
1743451035.2019758,640,480
1743451035.3005779,640,480
1743451035.395571,640,480
1743451035.4886825,640,480
1743451035.582853,640,480
1743451035.680108,640,480
1743451035.7714536,640,480
1743451035.8668482,640,480
1743451035.95908,640,480
1743451036.0533385,640,480
1743451036.1507277,640,480
1743451036.2465982,640,480
1743451036.338035,640,480
1743451036.4357045,640,480
1743451036.533692,640,480
1743451036.6372402,640,480
1743451036.737856,640,480
1743451036.848017,640,480
1743451036.9494205,640,480
1743451037.040779,640,480
1743451037.1378853,640,480
1743451037.257984,640,480
1743451037.357205,640,480
1743451037.4519944,640,480
1743451037.549048,640,480
1743451037.6637099,640,480
1743451037.8846633,640,480
1743451037.9987073,640,480
1743451038.1032538,640,480
1743451038.2155752,640,480
1743451038.3286808,640,480
1743451038.4366133,640,480
1743451038.5439668,640,480
1743451038.6535125,640,480
1743451038.7662947,640,480
1743451038.8776488,640,480
1743451038.9843822,640,480
1743451039.0908432,640,480
1743451039.203702,640,480
1743451039.3164191,640,480
1743451039.4278116,640,480
1743451039.535349,640,480
1743451039.6423776,640,480
1743451039.7510474,640,480
1743451039.847422,640,480
1743451039.953582,640,480
1743451040.052202,640,480
1743451040.1887076,640,480
1743451040.2862809,640,480
1743451040.3818936,640,480
1743451040.4984741,640,480
1743451040.5996227,640,480
1743451040.6970146,640,480
1743451040.8051453,640,480
1743451040.9012747,640,480
1743451040.9961693,640,480
1743451041.0887232,640,480
1743451041.1862085,640,480
1743451041.281563,640,480
1743451041.3927457,640,480
1743451041.4829412,640,480
1743451041.573821,640,480
1743451041.6691852,640,480
1743451041.7656803,640,480
1743451041.856859,640,480
1743451041.954001,640,480
1743451042.0485687,640,480
1743451042.1401808,640,480
1743451042.2337022,640,480
1743451042.3231256,640,480
1743451042.4171462,640,480
1743451042.5044067,640,480
1743451042.604477,640,480
1743451042.7010293,640,480
1743451042.8015602,640,480
1743451042.894596,640,480
1743451042.9971225,640,480
1743451043.1046426,640,480
1743451043.2147822,640,480
1743451043.3197033,640,480
1743451043.4498115,640,480
1743451043.549391,640,480
1743451043.6348732,640,480
1743451043.7224767,640,480
1743451043.7998688,640,480
1743451043.881848,640,480
1743451043.9618134,640,480
1743451044.0549333,640,480
1743451044.1295068,640,480
1743451044.2094905,640,480
1743451044.2848387,640,480
1743451044.3627276,640,480
1743451044.448893,640,480
1743451044.5223699,640,480
1743451044.6003606,640,480
1743451044.6806965,640,480
1743451044.7796006,640,480
1743451044.9354815,640,480
1743451045.0473797,640,480
1743451045.121835,640,480
1743451045.2555263,640,480
1743451045.3444998,640,480
1743451045.4226973,640,480
1743451045.499337,640,480
1743451045.5843837,640,480
1743451045.6635904,640,480
1743451045.752785,640,480
1743451045.8659909,640,480
1743451045.9894125,640,480
1743451046.083008,640,480
1743451046.1676044,640,480
1743451046.2465396,640,480
1743451046.3267822,640,480
1743451046.4063327,640,480
1743451046.5033362,640,480
1743451046.6490579,640,480
1743451046.8242843,640,480
1743451046.9213014,640,480
1743451047.0303547,640,480
1743451047.1257753,640,480
1743451047.2218814,640,480
1743451047.317797,640,480
1743451047.4173646,640,480
1743451047.5247693,640,480
1743451047.6683292,640,480
1743451047.775888,640,480
1743451047.8715947,640,480
1743451047.9773562,640,480
1743451048.071987,640,480
1743451048.2222476,640,480
1743451048.3298686,640,480
1743451048.4354162,640,480
1743451048.751502,640,480
1743451048.8503933,640,480
1743451048.9447973,640,480
1743451049.053293,526,480
1743451049.152537,441,480
1743451049.2635574,389,480
1743451051.585418,410,480
1743451051.6824436,421,480
1743451051.7950563,464,480
1743451051.9011204,552,480
1743451052.1092494,577,480
1743451057.121691,288,480
1743451057.214616,143,480
1743451057.309879,71,480
1743451057.4477825,35,480
1743451057.5474277,17,480
1743451057.6460934,8,480
1743451057.7856762,4,480
1743451058.0247734,1,480
1743451058.8045878,0,480
1743451058.9601254,0,480
1743451059.0833292,0,480
1743451059.1873395,0,480
1743451059.297927,0,480
1743451059.681179,0,480
1743451059.8448117,0,480
1743451060.2008967,0,480
1743451068.4171472,0,480
1743451068.5138686,0,480
1743451068.8196285,0,480
