timestamp,x,y
1743449390.0861704,623,480
1743449390.1795118,624,480
1743449390.477113,602,480
1743449390.6192718,554,480
1743449390.7176566,536,461
1743449390.8093038,535,433
1743449390.9013422,535,419
1743449390.98779,498,431
1743449391.0885353,479,437
1743449391.1717627,425,458
1743449391.2618825,428,469
1743449391.356919,444,474
1743449391.4513917,445,477
1743449391.5309308,445,478
1743449391.624772,445,479
1743449391.7183056,445,479
1743449391.793932,438,479
1743449391.8889618,434,479
1743449391.9832425,447,480
1743449392.0411,439,480
1743449392.119664,450,480
1743449392.2062426,455,480
1743449392.2803488,420,480
1743449392.3578799,440,480
1743449392.4339926,420,480
1743449392.515882,440,480
1743449392.5919168,428,480
1743449392.6872332,422,480
1743449392.8187816,434,480
1743449392.9400606,462,480
1743449393.0057106,476,480
1743449393.0818658,468,480
1743449393.1618114,472,480
1743449393.2424269,436,480
1743449393.344897,426,480
1743449393.4358165,421,480
1743449393.5114596,418,461
1743449393.623956,395,415
1743449393.737271,368,447
1743449393.8490117,355,463
1743449393.950271,348,471
1743449394.05748,352,475
1743449394.183836,399,477
1743449394.2931511,437,478
1743449394.4078333,456,479
1743449394.5209303,473,479
1743449394.6610186,512,479
1743449394.8162699,516,480
1743449394.9118323,525,480
1743449394.9980512,470,480
1743449395.1989107,368,480
1743449395.3062837,317,480
1743449395.4028335,285,480
1743449395.499761,276,480
1743449395.6051016,271,480
1743449395.6986475,276,480
1743449395.795038,271,480
1743449395.9045725,276,480
1743449396.0419307,279,480
1743449396.1901023,266,480
1743449396.2796893,229,480
1743449396.369839,211,480
1743449396.4811559,157,480
1743449396.580075,138,480
1743449396.6831822,113,480
1743449396.7827218,101,480
1743449396.8883917,94,480
1743449397.0006206,76,405
1743449397.1222267,67,442
1743449397.2508972,85,461
1743449397.3749168,102,470
1743449397.5021088,110,475
1743449397.6084633,114,477
1743449397.7385747,138,478
1743449397.8708153,389,479
1743449398.0002458,515,479
1743449398.1033866,577,479
1743449398.2118015,609,480
1743449398.3102539,624,480
1743449398.401184,632,480
1743449398.4748588,636,480
1743449398.57009,638,480
1743449398.6533794,639,480
1743449398.7432983,609,480
1743449398.8177276,594,480
1743449398.890728,572,480
1743449398.9668126,539,480
1743449399.0493426,522,480
1743449399.1258698,499,480
1743449399.2008793,472,480
1743449399.262948,459,480
1743449399.326464,422,480
1743449399.40164,411,480
1743449399.481146,398,480
1743449399.5595355,392,480
1743449399.63956,389,480
1743449399.7162013,394,480
1743449399.7961018,397,480
1743449399.8746526,347,480
1743449399.9373372,329,480
1743449399.99828,365,480
1743449400.0778332,383,480
1743449400.143,414,480
1743449400.223763,430,480
1743449400.29819,438,480
1743449400.3620334,442,480
1743449400.4253392,459,480
1743449400.5033498,467,480
1743449400.5872922,426,480
1743449400.6610377,346,480
1743449400.7401977,306,480
1743449400.8702838,286,480
1743449400.9469619,269,480
1743449401.0784059,290,480
1743449401.1491582,323,480
1743449401.2657301,340,480
1743449401.3273733,385,461
1743449401.4188986,408,452
1743449401.4999013,427,410
1743449401.593021,466,408
1743449401.6715465,553,388
1743449401.7496295,596,378
1743449401.8474877,618,429
1743449401.9409978,629,454
1743449402.0355265,634,393
