timestamp,x,y
1743446365.841427,409,193
1743446365.9206383,423,207
1743446365.9991553,406,232
1743446366.081678,398,244
1743446366.1555085,409,302
1743446366.2347417,415,331
1743446366.3152747,418,362
1743446366.3963048,419,378
1743446366.4763443,428,403
1743446366.5525353,424,441
1743446366.630108,414,461
1743446366.708624,394,461
1743446366.7851524,384,427
1743446366.8671253,355,393
1743446366.9506211,325,376
1743446367.0281925,310,368
1743446367.1008177,318,346
1743446367.1854215,283,335
1743446367.2634215,266,330
1743446367.3410957,289,310
1743446367.4123209,276,300
1743446367.4860556,270,270
1743446367.5642474,322,255
1743446367.6806684,371,247
1743446367.7647967,388,200
1743446367.8424637,381,194
1743446367.9226635,377,191
1743446368.0027134,399,189
1743446368.0822825,410,197
1743446368.1508844,415,192
1743446368.2235065,418,207
1743446368.3075328,419,240
1743446368.393583,420,257
1743446368.473626,420,265
1743446368.553175,397,278
1743446368.628788,370,301
1743446368.6977878,325,347
1743446368.7662876,302,371
1743446368.835664,314,399
1743446368.9161747,305,405
1743446368.9837253,277,442
1743446369.0592318,270,461
1743446369.1392446,267,419
1743446369.221882,266,398
1743446369.294881,257,353
1743446369.3736768,253,322
1743446369.4592025,290,160
1743446369.5357757,308,80
1743446369.6128743,278,185
1743446369.8160126,240,212
1743446369.8967583,221,226
1743446370.1639755,250,206
1743446370.2435517,257,180
1743446370.3230214,261,150
1743446370.4056098,263,134
1743446370.4817884,256,101
1743446370.5604124,221,84
1743446370.6345809,204,76
1743446370.7141986,211,98
1743446370.7817187,191,91
1743446370.856857,134,79
1743446370.937439,106,73
1743446371.0124712,52,242
1743446371.6625252,26,361
1743446371.7434733,13,420
1743446371.8204343,6,450
1743446371.9517536,3,465
1743446372.0255365,1,472
1743446372.102887,0,476
1743446372.1707675,0,478
1743446372.2404997,0,479
1743446372.3150485,0,479
1743446372.3872378,0,480
1743446372.4442654,0,480
1743446372.5148032,0,480
1743446372.5764315,0,480
1743446372.6413789,0,480
1743446372.7169802,0,480
1743446372.7862377,0,480
1743446372.8468902,0,480
1743446372.904604,0,480
1743446372.97321,0,480
1743446373.0262325,0,480
1743446373.0837612,0,480
1743446373.1407716,0,480
1743446373.2083213,0,480
1743446373.2745304,0,480
1743446373.3355474,0,480
1743446373.3976202,0,480
1743446373.4635527,0,480
1743446373.52955,0,480
1743446373.5921183,15,480
1743446373.6776645,23,480
1743446374.1687458,292,480
1743446374.2353172,419,480
1743446374.299818,483,480
1743446374.3756626,499,480
1743446374.4399524,530,480
1743446374.499497,545,480
1743446374.5605173,553,480
1743446374.6190493,573,480
1743446374.6780393,583,480
1743446374.7365782,604,480
1743446374.8051186,614,480
1743446374.8636966,619,480
1743446374.9285412,629,480
1743446374.9959621,634,480
1743446375.0582259,637,480
1743446375.1802619,638,480
1743446375.2408159,639,480
1743446375.3093755,639,480
1743446375.3899522,639,480
1743446375.448465,639,480
1743446375.5140817,639,480
1743446375.57408,640,480
1743446375.6426895,608,480
1743446375.7022908,577,480
1743446375.76927,561,480
1743446375.8318307,444,480
1743446375.8923697,377,480
1743446375.9555159,344,480
1743446376.0233927,312,436
1743446376.1123161,295,363
1743446376.254017,272,284
1743446376.3300385,221,167
1743446376.412042,196,109
1743446376.4962785,183,62
1743446376.5707283,176,39
1743446376.6462357,173,28
1743446376.7257779,172,22
1743446376.8092902,187,19
1743446376.889029,218,9
1743446376.9635992,233,4
1743446377.041569,233,2
1743446377.1221476,217,1
1743446377.2010877,178,0
1743446377.2796216,159,0
1743446377.357445,149,0
1743446377.4344552,152,0
1743446377.5150273,154,0
1743446377.5915809,155,0
1743446377.6731176,163,0
1743446377.7554069,166,0
1743446377.8286808,168,0
1743446377.893858,146,0
1743446377.9584513,112,0
1743446378.0384934,95,0
1743446378.116299,94,0
1743446378.198577,93,0
1743446378.2783885,93,0
1743446378.378099,93,0
1743446378.449327,85,0
1743446378.5223055,42,0
1743446378.6028218,21,0
1743446378.6883507,10,0
1743446378.7615032,5,111
1743446378.839882,2,192
1743446378.9208417,1,233
1743446379.9420676,101,356
1743446380.0146596,277,418
1743446380.0861647,364,449
1743446380.1592004,502,465
1743446380.2377827,571,472
1743446380.3138478,606,476
1743446380.40492,623,478
1743446380.5111873,632,479
1743446380.5791597,636,479
1743446380.6447237,638,480
1743446380.710268,639,419
1743446380.7887464,639,432
1743446380.8588119,640,456
1743446380.9182365,640,468
1743446380.9772668,640,474
1743446381.0394268,640,477
1743446381.1030922,569,478
1743446381.4979174,284,479
1743446381.640514,141,479
1743446381.780116,70,479
1743446381.8806298,35,479
1743446381.9721656,56,480
1743446382.032721,66,480
1743446382.0907178,95,480
1743446382.1623285,148,480
1743446382.221847,159,480
1743446382.291835,165,480
1743446382.3514411,113,480
1743446382.4240494,87,480
1743446382.4948523,59,480
1743446382.6030934,60,480
1743446382.6771464,69,480
1743446382.7351665,89,480
1743446382.8602476,169,480
1743446382.9262748,209,480
1743446382.9938934,229,480
1743446383.0557935,247,480
1743446383.120814,279,480
1743446383.1807027,287,480
1743446383.244322,292,480
1743446383.3088443,302,480
1743446383.366015,330,480
1743446383.4338849,328,480
1743446383.4995034,320,480
1743446383.566098,316,480
1743446383.642137,314,480
1743446383.7047043,336,480
1743446383.7683246,355,480
1743446383.8353653,364,480
1743446383.9169466,369,480
1743446383.977553,364,480
1743446384.0556643,361,480
1743446384.1196644,383,480
1743446384.1972084,386,480
1743446384.272802,395,480
1743446384.3348038,400,480
1743446384.398932,410,480
1743446384.458543,415,480
1743446384.5462818,418,480
1743446384.6191962,419,480
